318.69788551,+38.04531782,3.73,
316.7247482895925,+38.7494173194369,5.21,
319.3539685017,+39.3946813328,4.24,
324.2373967167000,+40.4135256300500,5.035,
337.6219168554,+43.1233767875,4.511,
340.1285783617,+44.2763067336,4.46,
346.9136133422700,+46.3872306074500,5.294,
356.5085293096100,+46.4202740163600,4.966,
354.3910115836791,+46.4581513114192,3.82,
002.5801941408,+46.0722722236,5.04,
010.8669570112600,+47.0245457774600,4.949,
020.5850836482100,+45.5287767357900,4.868,
021.9140863146646,+45.4066847576183,4.83,
024.8374523883700,+44.3861749765200,5.008,
030.97480121,+42.32972842,2.1,
325.0462918166400,+43.2738377488500,5.086,
335.2564469371,+46.5365683569,4.54,
337.3825937742,+47.7068868631,4.37,
348.1375158304,+49.4062070853,4.52,
349.4360302737600,+49.0153008141400,4.86,
011.1813277708,+48.2843648814,4.5,
017.37552340,+47.24179429,4.25,
022.5254229597800,+47.0072725344400,5.261,
033.3055091634783,+44.2316466494814,4.826,
040.5621440309600,+40.1939504812500,4.92,
044.6902923413800,+39.6627265502000,4.7,
046.29414106,+38.84027619,3.39,
314.2934127850,+41.1671386414,3.94,
316.2327595458,+43.9278512389,3.73,
319.6132759246900,+43.9459442077400,5,
322.3622906933300,+46.5405855474900,5.217,
323.4952210208758,+45.5918389042942,4.02,
337.8229221208,+50.2824911667,3.77,
336.1291312202000,+49.4763918290700,4.58,
339.3434052733,+51.5451217614,4.63,
012.2084228956400,+50.9681651272100,4.891,
010.5162175316100,+50.5125334455400,4.81,
024.4981541358,+48.6282137592,3.57,
047.8224233704,+39.6115837217,4.607,
047.0422185563,+40.9556466703,2.12,
305.5570909821,+40.2566791564,2.23,
313.3114792825,+44.3872613478,4.77,
326.6983679908,+49.3095697489,4.18,
335.8900989442,+52.2290457375,4.44,
009.2428507775,+53.8969075864,3.66,
017.0679289393637,+54.9201558892397,5.17,
036.4059290671700,+50.2786287040900,4.71,
036.1038166422500,+50.0065433325100,5.19,
047.3741818335442,+44.8574582857297,3.81,
050.3606615005000,+43.3296508679400,4.946,
310.35797975,+45.28033881,1.25,
312.2345483006000,+46.1141343458400,4.86,
316.6503908975,+47.6484025083,4.514,
314.9564755197900,+47.5209343740100,4.75,
325.5236024242,+51.1896226439,4.66,
356.7643932733900,+58.6519910357300,4.873,
358.5959688760500,+57.4993818715000,4.59,
010.1268377829,+56.5373311583,2.23,
012.2762274762175,+57.8151772888100,3.44,
017.7756760283,+55.1499020164,4.33,
030.5754516905400,+54.4875403155500,5.04,
