072.47766440,+37.48827600,4.884
,298.96567867,+38.48670560,4.943
,151.85734566,+35.24469347,4.49
,116.724875,+39.018403,0.143
,049.59210433,-22.51111641,4.875
,142.98641194,+11.29983148,4.973
,187.52774990,+69.20112766,4.95
,164.17938358,-37.13776532,4.6
,294.22270632,-07.02747710,4.96
,109.15347596,-23.31559438,4.79
,356.50852762,+46.42027190,4.982
,255.26501106,-04.22264398,4.827
,307.51475482,+48.95156794,4.938
,122.25682254,-19.24501446,4.39
,058.57292417,-02.95473430,4.45
,173.06835030,-29.26102134,4.99
,028.382367,+19.294078,4.52
,206.88515734,+49.31326673,1.86
,101.55887578,+59.44167297,4.87
,112.67750963,-30.96228158,4.65
,294.84419128,+30.15332234,4.685
,042.64608245,+38.31864112,4.2
,305.96508624,+32.19017197,4.44
,116.742542,+39.014233,0.544
,197.4871,-05.5369,4.4
,089.93029218,+37.21258463,2.62
,176.32100113,+08.25811528,4.845
,120.30556558,-01.39260930,4.692
,107.78487675,+30.24516198,4.42
,133.88153951,-27.68186985,4.89
,021.45396446,+60.23528403,2.68
,056.53556587,-12.10159117,4.42
,117.32356528,-24.85978624,3.3
,079.81917373,+22.09649278,4.956
,116.73229,+39.00719,3.62
,012.17060139,+07.58508127,4.44
,311.6633,+16.1242,3.91
,354.39101088,+46.45814944,3.82
,083.78449002,+09.93415587,3.66
,061.64601498,+50.35126388,4.29
,132.63301176,-27.70984503,4.01
,253.50196463,+10.16536062,4.38
,066.37243082,+17.92790497,4.311
,083.85825795,-05.90990098,2.77
,207.94781393,+34.44423924,4.74
,145.28763770,+09.89230838,3.52
,276.33766980,-20.54167736,4.87
,221.31025110,+16.96427994,4.6
,037.95456067,+89.26410897,2.02
,099.17098990,-19.25587942,3.91
,078.63446707,-08.20163836,0.13
,238.40299500,-25.32714131,4.59
,109.28565325,-37.09747115,2.7
,326.76018434,-16.12728709,2.83
,308.30321633,+11.30326144,4.03
,170.28413955,+06.02932527,4.044
,075.35658551,-20.05192075,4.894
,082.43325883,-01.09223861,4.71
,024.19934235,+41.40545674,4.1
,281.19315564,+37.60511585,4.36
,091.03008,+23.26364,4.2
,198.42892687,+40.15288339,4.94
,340.89680445,-18.83037658,4.69
,159.68005287,+31.97623907,4.689
,069.545104,-14.303983,3.89
,222.847025,+19.100625,4.675
,116.32895777,+28.02619889,1.14
,066.65154553,+14.71378127,4.69
,353.24274574,-37.81826583,4.37
,024.49815413,+48.62821376,3.57
,029.00011601,+68.68524062,4.97
,172.85091980,+69.33107490,3.85
,268.4625,-34.7933,3.3
,033.30551610,+44.23165405,4.844
,202.42825778,-23.28132630,4.97
,212.59972259,+25.09167762,4.83
,177.26490976,+14.57205806,2.13
,324.43795545,-07.85420276,4.69
,243.58641053,-03.69432256,2.75
,067.64013586,+16.19401244,4.773
,097.20445711,-07.03305837,3.74
,197.49702169,+17.52945526,4.32
,344.41269272,-29.62223703,1.16
,277.29939118,-14.56581441,4.686
,067.15416174,+19.18042906,3.53
,263.06676933,+55.17295844,4.865
,100.99705272,+13.22801972,4.49
,339.81532766,+39.05026977,4.88
,013.75064678,+58.97269745,4.829
,002.09691619,+29.09043112,2.06
,326.69836799,+49.30956975,4.18
,245.480175,+19.153022,3.726
,250.39326390,-17.74216624,4.93
,056.45669401,+24.36774621,3.87
,350.15934117,+23.74033605,4.592
,253.0000,-38.0333,2.51
,245.51811472,+01.02904261,4.82
,104.03426719,-17.05424097,4.385
,083.18256716,-17.82228927,2.57
,275.91492955,-08.93438570,4.673
,129.92697543,-29.56108303,4.886
,084.05338894,-01.20191914,1.69
,122.11435967,+51.50666818,4.802
,134.62176132,+11.85770033,4.259
,185.62629903,+25.84616263,4.81
,101.28715533,-16.71611586,-1.46
,076.62872239,+41.23447576,3.18
,244.935158,+46.313369,3.876
,182.53116909,-22.61976722,2.98
,056.079721,+32.288242,3.91
,337.207329,-00.020544,4.49
,037.03976108,+08.46005575,4.3
,195.06862589,+30.78501976,4.88
,123.05296,+17.64814,4.67
,156.03269192,+65.56642332,4.935
,066.02399939,+17.44412732,4.8
,263.40216718,-37.10382355,1.62
,030.97480121,+42.32972842,2.1
,193.50728997,+55.95982296,1.77
,265.62198000,-39.02998308,2.375
,087.76015518,+37.30557126,4.74
,081.57297133,+28.60745172,1.65
,087.29349273,+39.18107297,4.5
,063.81799845,-07.65287232,4.43
,038.96863913,+05.59324718,4.88
,260.92379,+30.49739,1.07
,322.48706438,+23.63883806,4.536
,269.75663297,-09.77363329,3.34
,286.17075738,-21.74149570,3.77
,295.26224613,+17.47604244,4.38
,186.60026849,+27.26823762,4.95
,049.68260764,+34.22265204,4.82
,154.93402865,+19.47091509,4.8
,207.956571,-32.994069,4.52
,310.86472243,+15.07457702,4.434
,348.13751583,+49.40620708,4.52
,109.285650,-37.097472,2.89
,174.237212,-00.823747,4.3
,083.18197132,+32.19202092,4.79
,137.01200186,-25.85853619,4.56
,124.63880414,-36.65928864,4.4
,193.90086919,+03.39747034,3.38
,068.98016279,+16.50930235,0.86
,286.73503735,-27.67042191,3.31
,130.02559846,-35.30835143,3.972
,285.00344031,+32.14551465,4.951
,318.23410806,+30.22691546,3.21
,293.52230639,+07.37893877,4.45
,084.41118926,+21.14254411,3.03
,123.37298832,-35.89951839,4.77
,207.46784715,-18.13416794,4.97
,277.69600,+02.61444,4.39
,028.382383,+19.296186,4.7
,087.73996750,-35.76830978,3.12
,262.60817373,+52.30138871,2.81
,233.67195002,+26.71469278,2.24
,182.10340218,-24.72887510,4
,249.68685863,+48.92834266,4.9
,297.64135163,+32.91405824,4.24
,340.16391980,-27.04361546,4.18
,044.76531980,+35.18313038,4.93
,171.98433231,+02.85626691,4.95
,061.17381184,+22.08192341,4.37
,103.38711328,-20.22425492,4.83
,040.82516290,+03.23581638,3.47
,086.11579539,-22.44838356,3.6
,111.41206721,+09.27609836,4.998
,263.05415296,+86.58646066,4.348
,144.27203241,+81.32638087,4.272
,052.01279280,+49.06286628,4.97
,237.81629103,+20.97792128,4.78
,302.35674659,+36.83962215,4.93
,025.14506855,+40.57704840,4.94
,346.77807952,+25.46825914,4.74
,055.56209365,-31.93836263,4.97
,056.29846681,+42.57855080,3.8
,217.043488,-29.491658,4.972
,021.48342658,+68.13001277,4.731
,095.74011193,+22.51358275,2.87
,101.287154,-16.716117,-1.09
,326.36218658,+61.12080553,4.29
,047.82242337,+39.61158372,4.614
,322.16498688,+70.56071519,3.23
,058.572787,-02.954039,4.79
,249.09363300,-35.25532785,4.184
,148.19090227,+26.00695330,3.88
,335.37947961,+12.20518412,4.99
,285.42011280,-05.73911485,4.02
,222.71963789,-16.04177652,2.75
,214.04137480,+51.36722965,4.75
,109.14580559,-27.88117852,4.64
,343.66255630,-15.82082729,3.28
,105.42978244,-27.93483049,3.47
,239.2237,-33.9639,4.58
,328.48219248,-37.36485527,3.01
,082.69608,+05.94814,4.44
,281.09491902,+39.61271808,4.59
,085.189696,-01.942572,1.88
,239.39688111,+26.87787876,4.13
,176.99639979,+20.21893056,4.537
,220.18150,+16.41831,4.9
,212.21219393,+77.54751294,4.813
,332.45179261,+72.34120582,4.801
,073.22362480,-05.45269367,4.4
,146.05039632,-27.76947252,4.79
,309.18180337,-02.54995563,4.903
,132.10821073,+05.83781343,4.343
,228.87567897,+33.31483127,3.49
,329.16309937,+63.62556040,4.9
,271.36368827,+02.50009883,4.03
,114.707788,-26.803833,4.429
,140.26375310,+34.39256237,3.14
,301.08164113,-32.05629802,4.99
,318.62006378,+10.00697940,4.49
,068.88765974,-30.56234160,3.82
,254.87654,-12.89086,4.3
,093.84453775,+29.49807668,4.35
,169.78291520,+38.18556347,4.8
,233.54459205,-10.06452954,4.62
,101.05021,+29.94497,4.8
,043.56442116,+52.76247888,3.96
,142.28706895,-02.76896247,4.6
,093.719562,+22.506822,3.32
,046.29414106,+38.84027619,3.39
,189.81152931,-07.99556457,4.643
,198.01327091,-37.80302504,4.85
,112.76859477,+82.41146631,4.96
,076.96243955,-05.08644597,2.79
,248.15121625,+11.48804109,4.85
,088.11016059,+01.85513772,4.763
,109.57663895,-36.73395359,4.67
,097.20445713,-07.03305836,4.6
,141.16357808,+26.18232361,4.46
,264.13676323,-38.63536804,4.272
,336.96467687,+04.69566681,4.8
,281.41410877,-26.99077623,3.161
,076.36527238,-22.37103442,3.18
,207.85808074,+64.72327019,4.66
,138.93783361,-37.41314465,4.62
,242.99995217,-10.06424119,4.94
,078.16250,+73.97472,4.2
,083.76116975,-06.00202877,4.78
,091.88180066,-37.25291982,4.993
,356.76439513,+58.65198888,4.881
,262.69098801,-37.29581348,2.7
,031.12266087,-29.29681882,4.69
,317.585421,+10.131575,4.7
,000.93494934,-17.33599220,4.543
,316.65039090,+47.64840251,4.549
,076.101679,-35.482975,4.574
,045.59791413,-23.62447044,4.09
,116.720583,+39.014236,0.895
,239.54736956,-14.27935817,4.87
,319.35396850,+39.39468133,4.24
,346.67018679,-23.74312068,4.47
,284.06098697,+04.20211858,4.98
,079.17232794,+45.99799147,0.08
,241.85136741,-20.86876440,4.33
,265.48481402,+72.14884670,4.56
,355.10211514,+44.33393239,4.14
,030.85877576,+72.42129382,3.948
,050.08483796,+29.04845698,4.47
,070.11046685,-19.67149158,4.3
,207.36933660,+15.79790563,4.07
,314.95648818,+47.52095045,4.75
,290.13710155,-05.41576222,4.995
,304.41195781,-12.50821094,4.27
,139.711108,+36.802875,3.92
,109.3208,-36.8167,2.1
,165.93196467,+61.75103469,1.79
,324.27012783,-19.46601288,4.55
,154.994250,+19.840750,4.225
,033.6792,+59.4850,4.4
,113.650417,+31.888492,2.97
,081.5250,+16.7000,3
,049.84040133,+03.37019865,4.85
,310.35797975,+45.28033881,1.25
,229.45765869,-30.14867126,4.33
,296.06918684,+37.35435536,4.899
,089.88180005,+54.28465841,3.72
,317.901333,+48.151628,1.69
,111.1125,-31.8500,3.5
,103.66097826,+13.17783909,4.706
,065.08839919,+27.35075025,4.957
,270.01423359,+16.75091942,4.67
,220.287342,+13.728275,4.547
,244.93515275,+46.31336453,3.9
,085.18969443,-01.94257359,1.79
,110.55637088,-19.01660128,4.957
,331.52869035,-39.54335163,4.476
,343.98708443,-32.53962041,4.226
,070.56125671,+22.95692260,4.264
,216.29915428,+51.85074358,4.05
,225.52711895,+25.00813898,4.81
,260.92060050,+37.14594278,4.56
,351.20942656,+62.28280815,4.98
,335.25644694,+46.53656835,4.551
,343.80696653,+08.81616477,4.9
,135.15991945,+41.78294587,3.96
,231.04954586,-10.32227055,4.928
,304.44667535,+38.03293131,4.82
,064.47359336,-33.79834914,3.56
,311.33803662,+57.57972444,4.51
,352.28873743,+12.76055329,4.56
,042.49597183,+27.26050723,3.606
,017.37552340,+47.24179429,4.25
,258.83743307,-26.60282143,4.32
,093.93702370,-13.71841467,4.998
,151.83313275,+16.76266119,3.41
,078.35715554,+38.48449663,4.831
,349.70600318,-32.53202471,4.415
,003.66006897,-18.93286514,4.46
,180.21829342,+06.61432142,4.659
,235.685704,+26.295633,4.04
,034.836633,-02.977639,3.04
,303.56924526,+15.19760896,4.947
,283.62618063,+36.89861482,4.3
,088.27867089,-33.80136331,4.87
,263.73362272,+12.56003739,2.07
,041.27577960,-18.57255971,4.46
,289.05433208,+21.39042608,4.77
,252.54087839,-34.29323159,2.29
,119.41711012,-30.33457007,4.79
,309.90953000,+15.91207326,3.8
,082.06134649,-20.75944105,2.84
,017.77567602,+55.14990201,4.33
,342.39792320,-13.59263240,3.98
,270.77049968,-08.18034961,4.78
,258.661996,+14.390281,3.35
,131.67424952,+28.75989418,4.028
,014.18838380,+38.49934390,3.87
,106.427112,-38.244286,4.1
,184.976475,-00.666794,3.9
,302.222292,+77.711422,4.4
,057.149500,-37.620156,4.72
,283.54240398,-22.74484020,4.859
,130.91822271,-07.23373120,4.642
,288.13875819,+67.66154044,3.07
,268.38220676,+56.87264285,3.75
,325.433021,+42.841408,3
,075.85454013,+60.44224709,4.02
,114.34212409,-34.96853080,4.53
,040.56214871,+40.19394160,4.92
,168.80094620,+23.09551036,4.63
,266.61469448,+27.72067718,3.42
,103.660983,+13.177825,4.715
,094.90576908,+59.01096341,4.446
,258.66190909,+14.39034061,3.06
,203.69920111,+37.18241608,4.98
,337.66173110,-10.67795107,4.81
,168.52708927,+20.52371814,2.53
,210.41163923,+01.54453181,4.244
,034.32861264,+33.84719307,4
,095.94201964,+04.59286537,4.414
,078.32283394,+02.86126329,4.44
,074.98223656,-12.53741619,4.782
,207.42847736,+21.26410523,4.91
,349.47589051,-09.18251876,4.4
