1921264848,0,0
,88784984,5.60377527,74.78159857
,3440836,0.328361,73.2971259
,2055653,1.7829517,149.5631971
,649322,4.522473,76.266071
,602248,3.860038,63.735898
,496404,1.401399,454.909367
,338526,1.580027,138.517497
,243508,1.570866,71.812653
,190522,1.998094,1.484473
,161858,2.791379,148.078724
,143706,1.383686,11.0457
,93192,0.17437,36.64856
,89806,3.66105,109.94569
,71424,4.24509,224.3448
,46677,1.39977,35.16409
,39026,3.36235,277.03499
,39010,1.66971,70.84945
,36755,3.88649,146.59425
,30349,0.701,151.04767
,29156,3.18056,77.75054
,25786,3.78538,85.8273
,25620,5.25656,380.12777
,22637,0.72519,529.69097
,20473,2.7964,70.32818
,20472,1.55589,202.2534
,17901,0.55455,2.96895
,15503,5.35405,38.13304
,14702,4.90434,108.46122
,12897,2.62154,111.43016
,12328,5.96039,127.4718
,11959,1.75044,984.60033
,11853,0.99343,52.6902
,11696,3.29826,3.93215
,11495,0.43774,65.22037
,10793,1.42105,213.2991
,9111,4.9964,62.2514
,8421,5.2535,222.8603
,8402,5.0388,415.5525
,7449,0.7949,351.8166
,7329,3.9728,183.2428
,6046,5.6796,78.7138
,5524,3.115,9.5612
,5445,5.1058,145.1098
,5238,2.6296,33.6796
,4079,3.2206,340.7709
,3919,4.2502,39.6175
,3802,6.1099,184.7273
,3781,3.4584,456.3938
,3687,2.4872,453.4249
,3102,4.1403,219.8914
,2963,0.8298,56.6224
,2942,0.4239,299.1264
,2940,2.1464,137.033
,2938,3.6766,140.002
,2865,0.31,12.5302
,2538,4.8546,131.4039
,2364,0.4425,554.07
,2183,2.9404,305.3462
