3007013206.0,0,0
,27062259,1.32999459,38.13303564
,1691764,3.2518614,36.6485629
,807831,5.185928,1.484473
,537761,4.521139,35.16409
,495726,1.571057,491.557929
,274572,1.845523,175.16606
,135134,3.372206,39.617508
,121802,5.797544,76.266071
,100895,0.377027,73.297126
,69792,3.79617,2.96895
,46688,5.74938,33.67962
,24594,0.50802,109.94569
,16939,1.59422,71.81265
,14230,1.07786,74.7816
,12012,1.92062,1021.24889
,8395,0.6782,146.5943
,7572,1.0715,388.4652
,5721,2.5906,4.4534
,4840,1.9069,41.102
,4483,2.9057,529.691
,4421,1.7499,108.4612
,4354,0.6799,32.1951
,4270,3.4134,453.4249
,3381,0.8481,183.2428
,2881,1.986,137.033
,2879,3.6742,350.3321
,2636,3.0976,213.2991
,2530,5.7984,490.0735
,2523,0.4863,493.0424
,2306,2.8096,70.3282
,2087,0.6186,33.9402
