1346278,2.6187781,74.7815986
,62341,5.08111,149.5632
,61601,3.14159,0
,9964,1.616,76.2661
,9926,0.5763,73.2971
,3259,1.2612,224.3448
,2972,2.2437,1.4845
,2010,6.0555,148.0787
,1522,0.2796,63.7359
,924,4.038,151.048
,761,6.14,71.813
,522,3.321,138.517
,463,0.743,85.827
,437,3.381,529.691
,435,0.341,77.751
,431,3.554,213.299
,420,5.213,11.046
,245,0.788,2.969
,233,2.257,222.86
,216,1.591,38.133
,180,3.725,299.126
,175,1.236,146.594
,174,1.937,380.128
,160,5.336,111.43
,144,5.962,35.164
,116,5.739,70.849
,106,0.941,70.328
,102,2.619,78.714
