620347712,0,0
,18656368,5.050371,3340.612427
,1108217,5.4009984,6681.224853
,91798,5.75479,10021.83728
,27745,5.9705,3.52312
,12316,0.84956,2810.92146
,10610,2.93959,2281.2305
,8927,4.157,0.0173
,8716,6.1101,13362.4497
,7775,3.3397,5621.8429
,6798,0.3646,398.149
,4161,0.2281,2942.4634
,3575,1.6619,2544.3144
,3075,0.857,191.4483
,2938,6.0789,0.0673
,2628,0.6481,3337.0893
,2580,0.03,3344.1355
,2389,5.039,796.298
,1799,0.6563,529.691
,1546,2.9158,1751.5395
,1528,1.1498,6151.5339
,1286,3.068,2146.1654
,1264,3.6228,5092.152
,1025,3.6933,8962.4553
,892,0.183,16703.062
,859,2.401,2914.014
,833,4.495,3340.63
,833,2.464,3340.595
,749,3.822,155.42
,724,0.675,3738.761
,713,3.663,1059.382
,655,0.489,3127.313
,636,2.922,8432.764
,553,4.475,1748.016
,550,3.81,0.98
,472,3.625,1194.447
,426,0.554,6283.076
,415,0.497,213.299
,312,0.999,6677.702
,307,0.381,6684.748
,302,4.486,3532.061
,299,2.783,6254.627
,293,4.221,20.775
,284,5.769,3149.164
,281,5.882,1349.867
,274,0.542,3340.545
,274,0.134,3340.68
,239,5.372,4136.91
,236,5.755,3333.499
,231,1.282,3870.303
,221,3.505,382.897
,204,2.821,1221.849
,193,3.357,3.59
,189,1.491,9492.146
,179,1.006,951.718
,174,2.414,553.569
,172,0.439,5486.778
,160,3.949,4562.461
,144,1.419,135.065
,140,3.326,2700.715
,138,4.301,7.114
,131,4.045,12303.068
,128,2.208,1592.596
,128,1.807,5088.629
,117,3.128,7903.073
,113,3.701,1589.073
,110,1.052,242.729
,105,0.785,8827.39
,100,3.243,11773.377
