16039,5.73945,7.11355
,4250,4.5854,213.2991
,1907,4.7608,220.4126
,1466,5.9133,206.1855
,1162,5.6197,14.2271
,1067,3.6082,426.5982
,239,3.861,433.712
,237,5.768,199.072
,166,5.116,3.181
,151,2.736,639.897
,131,4.743,227.526
,63,0.23,419.48
,62,4.74,103.09
,40,5.47,21.34
,40,5.96,95.98
,39,5.83,110.21
,28,3.01,647.01
,25,0.99,3.93
,19,1.92,853.2
,18,4.97,10.29
,18,1.03,412.37
,18,4.2,216.48
,18,3.32,309.28
,16,3.9,440.83
,16,5.62,117.32
,13,1.18,88.87
,11,5.58,11.05
,11,5.93,191.96
,10,3.95,209.37
,9,3.39,302.16
,8,4.88,323.51
,7,0.38,632.78
,6,2.25,522.58
,6,1.06,210.12
,5,4.64,234.64
,4,3.14,0
,4,2.31,515.46
,3,2.2,860.31
,3,0.59,529.69
,3,4.93,224.34
,3,0.42,625.67
,2,4.77,330.62
,2,3.35,429.78
,2,3.2,202.25
,2,1.19,1066.5
,2,1.35,405.26
,2,4.16,223.59
,2,3.07,654.12
