520887429,0,0
,25209327,3.4910864,529.6909651
,610600,3.841154,1059.38193
,282029,2.574199,632.783739
,187647,2.075904,522.577418
,86793,0.71001,419.48464
,72063,0.21466,536.80451
,65517,5.97996,316.39187
,30135,2.16132,949.17561
,29135,1.67759,103.09277
,23947,0.27458,7.11355
,23453,3.54023,735.87651
,22284,4.19363,1589.0729
,13033,2.96043,1162.4747
,12749,2.7155,1052.26838
,9703,1.9067,206.1855
,9161,4.4135,213.2991
,7895,2.4791,426.5982
,7058,2.1818,1265.5675
,6138,6.2642,846.0828
,5477,5.6573,639.8973
,4170,2.0161,515.4639
,4137,2.7222,625.6702
,3503,0.5653,1066.4955
,2617,2.0099,1581.9593
,2500,4.5518,838.9693
,2128,6.1275,742.9901
,1912,0.8562,412.3711
,1611,3.0887,1368.6603
,1479,2.6803,1478.8666
,1231,1.8904,323.5054
,1217,1.8017,110.2063
,1015,1.3867,454.9094
,999,2.872,309.278
,961,4.549,2118.764
,886,4.148,533.623
,821,1.593,1898.351
,812,5.941,909.819
,777,3.677,728.763
,727,3.988,1155.361
,655,2.791,1685.052
,654,3.382,1692.166
,621,4.823,956.289
,615,2.276,942.062
,562,0.081,543.918
,542,0.284,525.759
