79645,1.35866,529.69097
,8252,5.7777,522.5774
,7030,3.2748,536.8045
,5314,1.8384,1059.3819
,1861,2.9768,7.1135
,964,5.48,515.464
,836,4.199,419.485
,498,3.142,0
,427,2.228,639.897
,406,3.783,1066.495
,377,2.242,1589.073
,363,5.368,206.186
,342,6.099,1052.268
,339,6.127,625.67
,333,0.003,426.598
,280,4.262,412.371
,257,0.963,632.784
,230,0.705,735.877
,201,3.069,543.918
,200,4.429,103.093
,139,2.932,14.227
,114,0.787,728.763
,95,1.7,838.97
,86,5.14,323.51
,83,0.06,309.28
,80,2.98,742.99
,75,1.6,956.29
,70,1.51,213.3
,67,5.47,199.07
,62,6.1,1045.15
,56,0.96,1162.47
,52,5.58,942.06
,50,2.72,532.87
,45,5.52,508.35
,44,0.27,526.51
,40,5.95,95.98
