317614667,0,0
,1353968,5.5931332,10213.28555
,89892,5.3065,20426.57109
,5477,4.4163,7860.4194
,3456,2.6996,11790.6291
,2372,2.9938,3930.2097
,1664,4.2502,1577.3435
,1438,4.1575,9683.5946
,1317,5.1867,26.2983
,1201,6.1536,30639.8566
,769,0.816,9437.763
,761,1.95,529.691
,708,1.065,775.523
,585,3.998,191.448
,500,4.123,15720.839
,429,3.586,19367.189
,327,5.677,5507.553
,326,4.591,10404.734
,232,3.163,9153.904
,180,4.653,1109.379
,155,5.57,19651.048
,128,4.226,20.775
,128,0.962,5661.332
,106,1.537,801.821
