6502,2.5986,7.1135
,1357,1.3464,529.691
,471,2.475,14.227
,417,3.245,536.805
,353,2.974,522.577
,155,2.076,1059.382
,87,2.51,515.46
,44,0,0
,34,3.83,1066.5
,28,2.45,206.19
,24,1.28,412.37
,23,2.98,543.92
,20,2.1,639.9
,20,1.4,419.48
,19,1.59,103.09
,17,2.3,21.34
,17,2.6,1589.07
,16,3.15,625.67
,16,3.36,1052.27
,13,2.76,95.98
,13,2.54,199.07
,13,6.27,426.6
,9,1.76,10.29
,9,2.27,110.21
,7,3.43,309.28
,7,4.04,728.76
,6,2.52,508.35
,5,2.91,1045.15
,5,5.25,323.51
,4,4.3,88.87
,4,3.52,302.16
,4,4.09,735.88
,3,1.43,956.29
,3,4.36,1596.19
,3,1.25,213.3
,3,5.02,838.97
,3,2.24,117.32
,2,2.9,742.99
,2,2.36,942.06
