21354295596,0,0
,1296855,1.8282054,213.2990954
,564348,2.885001,7.113547
,107679,2.277699,206.185548
,98323,1.0807,426.59819
,40255,2.04128,220.41264
,19942,1.27955,103.09277
,10512,2.7488,14.22709
,6939,0.4049,639.8973
,4803,2.4419,419.4846
,4056,2.9217,110.2063
,3769,3.6497,3.9322
,3385,2.4169,3.1814
,3302,1.2626,433.7117
,3071,2.3274,199.072
,1953,3.5639,11.0457
,1249,2.628,95.9792
,922,1.961,227.526
,706,4.417,529.691
,650,6.174,202.253
,628,6.111,309.278
,487,6.04,853.196
,479,4.988,522.577
,468,4.617,63.736
,417,2.117,323.505
,408,1.299,209.367
,352,2.317,632.784
,344,3.959,412.371
,340,3.634,316.392
,336,3.772,735.877
,332,2.861,210.118
,289,2.733,117.32
,281,5.744,2.448
,266,0.543,647.011
,230,1.644,216.48
,192,2.965,224.345
,173,4.077,846.083
,167,2.597,21.341
,136,2.286,10.295
,131,3.441,742.99
,128,4.095,217.231
,109,6.161,415.552
,98,4.73,838.97
,94,3.48,1052.27
,92,3.95,88.87
,87,1.22,440.83
,83,3.11,625.67
,78,6.24,302.16
,67,0.29,4.67
,66,5.65,9.56
,62,4.29,127.47
,62,1.83,195.14
,58,2.48,191.96
,57,5.02,137.03
,55,0.28,74.78
,54,5.13,490.33
,51,1.46,536.8
,47,1.18,149.56
,47,5.15,515.46
,46,2.23,956.29
,44,2.71,5.42
,40,0.41,269.92
,40,3.89,728.76
,38,0.65,422.67
,38,2.53,12.53
,37,3.78,2.92
,35,6.08,5.63
,34,3.21,1368.66
,33,4.64,277.03
,33,5.43,1066.5
,33,0.3,351.82
,32,4.39,1155.36
,31,2.43,52.69
,30,2.84,203
,30,6.19,284.15
,30,3.39,1059.38
,29,2.03,330.62
,28,2.74,265.99
,26,4.51,340.77
