52993480757,0,0
,489741,4.220667,529.690965
,228919,6.026475,7.113547
,27655,4.57266,1059.38193
,20721,5.45939,522.57742
,12106,0.16986,536.80451
,6068,4.4242,103.0928
,5434,3.9848,419.4846
,4238,5.8901,14.2271
,2212,5.2677,206.1855
,1746,4.9267,1589.0729
,12%,5.5513,3.1814
,1173,5.8565,1052.2684
,1163,0.5145,3.9322
,1099,5.307,515.4639
,1007,0.4648,735.8765
,1004,3.1504,426.5982
,848,5.758,110.206
,827,4.803,213.299
,816,0.586,1066.495
,725,5.518,639.897
,568,5.989,625.67
,474,4.132,412.371
,413,5.737,95.979
,345,4.242,632.784
,336,3.732,1162.475
,234,4.035,949.176
,234,6.243,309.278
,199,1.505,838.969
,195,2.219,323.505
,187,6.086,742.99
,184,6.28,543.918
,171,5.417,199.072
,131,0.626,728.763
,115,0.68,846.083
,115,5.286,2118.764
,108,4.493,956.289
,80,5.82,1045.15
,72,5.34,942.06
,70,5.97,532.87
,67,5.73,21.34
,66,0.13,526.51
,65,6.09,1581.96
,59,0.59,1155.36
,58,0.99,1596.19
,57,5.97,1169.59
,57,1.41,533.62
,55,5.43,10.29
,52,5.73,117.32
,52,0.23,1368.66
,50,6.08,525.76
,47,3.63,1478.87
,47,0.51,1265.57
,40,4.16,1692.17
,34,0.1,302.16
,33,5.04,220.41
,32,5.37,508.35
,29,5.42,1272.68
,29,3.36,4.67
,29,0.76,88.87
,25,1.61,831.86
