1271802,2.6493751,529.6909651
,61662,3.00076,1059.38193
,53444,3.89718,522.57742
,41390,0,0
,31185,4.88277,536.80451
,11847,2.4133,419.48464
,9166,4.7598,7.1135
,3404,3.3469,1589.0729
,3203,5.2108,735.8765
,3176,2.793,103.0928
,2806,3.7422,515.4639
,2677,4.3305,1052.2684
,2600,3.6344,206.1855
,2412,1.4695,426.5982
,2101,3.9276,639.8973
,1646,5.3095,1066.4955
,1641,4.4163,625.6702
,1050,3.1611,213.2991
,1025,2.5543,412.3711
,806,2.678,632.784
,741,2.171,1162.475
,677,6.25,838.969
,567,4.577,742.99
,485,2.469,949.176
,469,4.71,543.918
,445,0.403,323.505
,416,5.368,728.763
,402,4.605,309.278
,347,4.681,14.227
,338,3.168,956.289
,261,5.343,846.083
,247,3.923,942.062
,220,4.842,1368.66
,203,5.6,1155.361
,200,4.439,1045.155
,197,3.706,2118.764
,196,3.759,199.072
,184,4.265,95.979
,180,4.402,532.872
,170,4.846,526.51
,146,6.13,533.623
,133,1.322,110.206
,132,4.512,525.759
