548129294,0,0
,9260408,0.8910642,74.7815986
,1504248,3.6271926,1.4844727
,365982,1.899622,73.297126
,272328,3.358237,149.563197
,70328,5.39254,63.7359
,68893,6.09292,76.26607
,61999,2.26952,2.96895
,61951,2.85099,11.0457
,26469,3.14152,71.81265
,25711,6.1138,454.90937
,21079,4.36059,148.07872
,17819,1.74437,36.64856
,14613,4.73732,3.93215
,11163,5.82682,224.3448
,10998,0.48865,138.5175
,9527,2.9552,35.1641
,7546,5.2363,109.9457
,4220,3.2333,70.8494
,4052,2.2775,151.0477
,3490,5.4831,146.5943
,3355,1.0655,4.4534
,3144,4.752,77.7505
,2927,4.629,9.5612
,2922,5.3524,85.8273
,2273,4.366,70.3282
,2149,0.6075,38.133
,2051,1.5177,0.1119
,1992,4.9244,277.035
,1667,3.6274,380.1278
,1533,2.5859,52.6902
,1376,2.0428,65.2204
,1372,4.1964,111.4302
,1284,3.1135,202.2534
,1282,0.5427,222.8603
,1244,0.9161,2.4477
,1221,0.199,108.4612
,1151,4.179,33.6796
,1150,0.9334,3.1814
,1090,1.775,12.5302
,1072,0.2356,62.2514
,946,1.192,127.472
,708,5.183,213.299
,653,0.966,78.714
,628,0.182,984.6
,607,5.432,529.691
,559,3.358,0.521
,524,2.013,299.126
,483,2.106,0.963
,471,1.407,184.727
,467,0.415,145.11
,434,5.521,183.243
,405,5.987,8.077
,399,0.338,415.552
,396,5.87,351.817
,379,2.35,56.622
,310,5.833,145.631
,300,5.644,22.091
,294,5.839,39.618
,252,1.637,221.376
,249,4.746,225.829
,239,2.35,137.033
,224,0.516,84.343
,223,2.843,0.261
,220,1.922,67.668
,217,6.142,5.938
,216,4.778,340.771
,208,5.58,68.844
,202,1.297,0.048
,199,0.956,152.532
,194,1.888,456.394
,193,0.916,453.425
,187,1.319,0.16
,182,3.536,79.235
,173,1.539,160.609
,172,5.68,219.891
,170,3.677,5.417
,169,5.879,18.159
,165,1.424,106.977
,163,3.05,112.915
,158,0.738,54.175
,147,1.263,59.804
,143,1.3,35.425
,139,5.386,32.195
,139,4.26,909.819
,124,1.374,7.114
,110,2.027,554.07
,109,5.706,77.963
,104,5.028,0.751
,104,1.458,24.379
,103,0.681,14.978
