4330678,3.6028443,213.2990954
,240348,2.852385,426.598191
,84746,0,0
,34116,0.57297,206.18555
,30863,3.48442,220.41264
,14734,2.11847,639.89729
,9917,5.79,419.4846
,6994,4.736,7.1135
,4808,5.4331,316.3919
,4788,4.9651,110.2063
,3432,2.7326,433.7117
,1506,6.013,103.0928
,1060,5.631,529.691
,969,5.204,632.784
,942,1.396,853.196
,708,3.803,323.505
,552,5.131,202.253
,400,3.359,227.526
,319,3.626,209.367
,316,1.997,647.011
,314,0.465,217.231
,284,4.886,224.345
,236,2.139,11.046
,215,5.95,846.083
,209,2.12,415.552
,207,0.73,199.072
,179,2.954,63.736
,141,0.644,490.334
,139,4.595,14.227
,139,1.998,735.877
,135,5.245,742.99
,122,3.115,522.577
,116,3.109,216.48
,114,0.963,210.118
