1107433,2.0325052,3340.612427
,103176,2.370718,6681.224853
,12877,0,0
,10816,2.70888,10021.83728
,1195,3.047,13362.4497
,439,2.888,2281.23
,396,3.423,3344.136
,183,1.584,2544.314
,136,3.385,16703.062
,128,6.043,3337.089
,128,0.63,1059.382
,127,1.954,796.298
,118,2.998,2146.165
,88,3.42,398.15
,83,3.86,3738.76
,76,4.45,6151.53
,72,2.76,529.69
,67,2.55,1751.54
,66,4.41,1748.02
,58,0.54,1194.45
,54,0.68,8962.46
,51,3.73,6684.75
,49,5.73,3340.6
,49,1.48,3340.63
,48,2.58,3149.16
,48,2.29,2914.01
,39,2.32,4136.91
