334085627474.0,0,0
,1458227,3.6042605,3340.612427
,164901,3.926313,6681.224853
,19963,4.26594,10021.83728
,3452,4.7321,3.5231
,2485,4.6128,13362.4497
,842,4.459,2281.23
,538,5.016,398.149
,521,4.994,3344.136
,433,2.561,191.448
,430,5.316,155.42
,382,3.539,796.298
,314,4.963,16703.062
,283,3.16,2544.314
,206,4.569,2146.165
,169,1.329,3337.089
,158,4.185,1751.54
,134,2.233,0.98
,134,5.974,1748.016
,118,6.024,6151.534
,117,2.213,1059.382
,114,2.129,1194.447
,114,5.428,3738.761
,91,1.1,1349.87
,85,3.91,553.57
,83,5.3,6684.75
,81,4.43,529.69
,80,2.25,8962.46
,73,2.5,951.72
,73,5.84,242.73
,71,3.86,2914.01
,68,5.02,382.9
,65,1.02,3340.6
,65,3.05,3340.63
,62,4.15,3149.16
,57,3.89,4136.91
,48,4.87,213.3
,48,1.18,3333.5
,47,1.31,3185.19
,41,0.71,1592.6
,40,2.73,7.11
,40,5.32,20043.67
,33,5.41,6283.08
,28,0.05,9492.15
,27,3.89,1221.85
,27,5.11,2700.72
