2268616,3.5585261,529.6909651
,110090,0,0
,109972,3.908093,1059.38193
,8101,3.6051,522.5774
,6438,0.3063,536.8045
,6044,4.2588,1589.0729
,1107,2.9853,1162.4747
,944,1.675,426.598
,942,2.936,1052.268
,894,1.754,7.114
,836,5.179,103.093
,767,2.155,632.784
,684,3.678,213.299
,629,0.643,1066.495
,559,0.014,846.083
,532,2.703,110.206
,464,1.173,949.176
,431,2.608,419.485
,351,4.611,2118.764
,132,4.778,742.99
,123,3.35,1692.166
,116,1.387,323.505
,115,5.049,316.392
,104,3.701,515.464
,103,2.319,1478.867
,102,3.153,1581.959
