116441,1.179879,7.113547
,91921,0.07425,213.2991
,90592,0,0
,15277,4.06492,206.18555
,10631,0.25778,220.41264
,10605,5.40964,426.59819
,4265,1.046,14.2271
,1216,2.9186,103.0928
,1165,4.6094,639.8973
,1082,5.6913,433.7117
,1045,4.0421,199.072
,1020,0.6337,3.1814
,634,4.388,419.485
,549,5.573,3.932
,457,1.268,110.206
,425,0.209,227.526
,274,4.288,95.979
,162,1.381,11.046
,129,1.566,309.278
,117,3.881,853.196
,105,4.9,647.011
,101,0.893,21.341
,96,2.91,316.39
,95,5.63,412.37
,85,5.73,209.37
,83,6.05,216.48
,82,1.02,117.32
,75,4.76,210.12
,67,0.46,522.58
,66,0.48,10.29
,64,0.35,323.51
,61,4.88,632.78
,53,2.75,529.69
,46,5.69,440.83
,45,1.67,202.25
,42,5.71,88.87
,32,0.07,63.74
,32,1.67,302.16
,31,4.16,191.96
,27,0.83,224.34
,25,5.66,735.88
,20,5.94,217.23
,18,4.9,625.67
,17,1.63,742.99
,16,0.58,515.46
,14,0.21,838.97
,14,3.76,195.14
,12,4.72,203
,12,0.13,234.64
,12,3.12,846.08
,11,5.92,536.8
,11,5.6,728.76
,11,3.2,1066.5
,10,4.99,422.67
,10,0.26,330.62
,10,4.15,860.31
,9,0.46,956.29
,8,2.14,269.92
,8,5.25,429.78
,8,4.03,9.56
,7,5.4,1052.27
,6,4.46,284.15
,6,5.93,405.26
