153033488,0,0
,14184953,3.47971284,3340.612427
,660776,3.817834,6681.224853
,46179,4.15595,10021.83728
,8110,5.5596,2810.9215
,7485,1.7724,5621.8429
,5523,1.3644,2281.2305
,3825,4.4941,13362.4497
,2484,4.9255,2942.4634
,2307,0.0908,2544.3144
,1999,5.3606,3337.0893
,1960,4.7425,3344.1355
,1167,2.1126,5092.152
,1103,5.0091,398.149
,992,5.839,6151.534
,899,4.408,529.691
,807,2.102,1059.382
,798,3.448,796.298
,741,1.499,2146.165
,726,1.245,8432.764
,692,2.134,8962.455
,633,0.894,3340.595
,633,2.924,3340.63
,630,1.287,1751.54
,574,0.829,2914.014
,526,5.383,3738.761
,473,5.199,3127.313
,348,4.832,16703.062
,284,2.907,3532.061
,280,5.257,6283.076
,276,1.218,6254.627
,275,2.908,1748.016
,270,3.764,5884.927
,239,2.037,1194.447
,234,5.105,5486.778
,228,3.255,6872.673
,223,4.199,3149.164
,219,5.583,191.448
,208,5.255,3340.545
,208,4.846,3340.68
,186,5.699,6677.702
,183,5.081,6684.748
,179,4.184,3333.499
,176,5.953,3870.303
,164,3.799,4136.91
