397555,5.3329,213.299095
,49479,3.14159,0
,18572,6.09919,426.59819
,14801,2.30586,206.18555
,9644,1.6967,220.4126
,3757,1.2543,419.4846
,2717,5.9117,639.8973
,1455,0.8516,433.7117
,1291,2.9177,7.1135
,853,0.436,316.392
,298,0.919,632.784
,292,5.316,853.196
,284,1.619,227.526
,275,3.889,103.093
,172,0.052,647.011
,166,2.444,199.072
,158,5.209,110.206
,128,1.207,529.691
,110,2.457,217.231
,82,2.76,210.12
,81,2.86,14.23
,69,1.66,202.25
,65,1.26,216.48
,61,1.25,209.37
,59,1.82,323.51
,46,0.82,440.83
,36,1.82,224.34
,34,2.84,117.32
,33,1.31,412.37
,32,1.19,846.08
,27,4.65,1066.5
,27,4.44,11.05
