440250710,0,0,
40989415,1.48302034,26087.90314,
5046294,4.4778549,52175.80628,
855347,1.165203,78263.70943,
165590,4.119692,104351.6126,
34562,0.77931,130439.5157,
7583,3.7135,156527.4188,
3560,1.512,1109.3786,
1803,4.1033,5661.332,
1726,0.3583,182615.322,
1590,2.9951,25028.5212,
1365,4.5992,27197.2817,
1017,0.8803,31749.2352,
714,1.541,24978.525,
644,5.303,21535.95,
451,6.05,51116.424,
404,3.282,208703.225,
352,5.242,20426.571,
345,2.792,15874.618,
343,5.765,955.6,
339,5.863,25558.212,
325,1.337,53285.185,
273,2.495,529.691,
264,3.917,57837.138,
260,0.987,4551.953,
239,0.113,1059.382,
235,0.267,11322.664,
217,0.66,13521.751,
209,2.092,47623.853,
183,2.629,27043.503,
182,2.434,25661.305,
176,4.536,51066.428,
173,2.452,24498.83,
142,3.36,37410.567,
138,0.291,10213.286,
125,3.721,39609.655,
118,2.781,77204.327,
106,4.206,19804.827,
